"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Guam","GUM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3385000000","3560000000","3857000000","4197000000","4213000000","4375000000","4621000000","4781000000","4895000000","4928000000","5199000000","5336000000","5538000000","5710000000","5795000000","5851000000","5920000000","","",
"Guyana","GUY","GDP (current US$)","NY.GDP.MKTP.CD","170215248.206265","185848451.262906","194948375.430205","175756868.692761","194773376.888526","213235294.117647","228705882.352941","250176470.588235","229750000","249300000","267800000","282050000","285380952.380952","307047619.047619","433954545.454545","494791666.666667","454440000","449880000","507080000","530440000","603200000","570357107.142857","482000000","489333333.333333","437631605.263158","453488372.093023","504651139.534884","354591846.938775","413799990","379779389.705882","396582263.291139","348533094.812165","373573141.486811","454101382.488479","540874934.201012","621626785.915493","705406001.424501","749138009.56454","717530683.169567","694754988.258295","712667896.727512","712167575.624277","726131434.715338","743064076.794567","787814379.183843","824880550.343965","2379818382.99241","2730968913.75051","3025189399.27802","3165661864.67271","3432913353.15303","3691384743.46563","4063090015.91812","4167801802.58255","4127664335.82693","4279840361.74334","4482697336.56174","4748174334.14044","4787635821.28928","5173759527.57794","",
"High income","HIC","GDP (current US$)","NY.GDP.MKTP.CD","1062852626732.78","1125076783988.64","1214493606140.27","1308308321956.35","1428041291033.08","1550792874026.22","1701229445433.81","1825273011729.85","1979372653190.22","2177716403527.36","2383122398538.67","2647378624248.81","3073900263478.58","3724938867558.95","4204727621293.91","4690534493807.89","5106785175616.34","5779025115877.84","6935265724851.54","8017511703923.48","8949167870920.69","9086307159355.98","9004227136020.19","9299471716516.94","9697265784011.89","10179105501239.7","12359840646966","14326219150822.8","16133956169354.2","16879725325009.8","18965140036042.7","20055226772932.6","21574250746258.4","21741527259671.1","23316514197116.5","25904394399427.1","26133421968731.4","25700594697309.8","25806892208365.1","27100981460706.3","27650770374936.6","27392718458251.5","28554305656741.2","32016046336009.3","35650217177828.5","37727652551316","39867880300191.1","43642947192677.8","46410909813785.8","43504219646648.2","45585671488087.1","49211742295134.1","49262520032118.8","49886888092442.6","50986874848795","48169284431931.2","49181225871698.3","51468319156973.6","54656884279246.1","55140634994666.1","",
"Hong Kong SAR, China","HKG","GDP (current US$)","NY.GDP.MKTP.CD","1320796651.69457","1383681651.13776","1612346412.26475","1935298266.45384","2206466461.26434","2435078534.03141","2489845016.64894","2692474989.12571","2716964388.42418","3189740055.13982","3800766535.62088","4476001946.01486","5710107420.14394","8030117555.62033","9388663645.7588","10048022369.9141","12876366008.8077","15719433719.4337","18315007365.9713","22526035940.5921","28861759209.0191","31055409443.043","32291306281.8168","29907091339.5364","33511383985.6741","35699543050.7778","41075570591.9291","50622571586.1149","59707404560.5944","68790369107.2962","76928290841.8701","88959620135.8864","104272278634.731","120353947980.764","135812069768.646","144652912433.103","159717233621.659","177352785419.977","168886163221.567","165768095391.557","171668164082.555","169403241524.337","166349228737.386","161384522525.299","169099768875.193","181570082162.19","193536265094.364","211597405593.868","219279678430.164","214046415026.187","228637697575.04","248513617677.287","262629441493.476","275696879834.966","291459356985.337","309383627028.561","320837638328.846","341244161576.759","361696880780.762","365711532816.907","",
"Honduras","HND","GDP (current US$)","NY.GDP.MKTP.CD","335650000","356200000","387750000","410200000","457000000","508650000","549950000","598100000","646800000","668000050","723000000","731000000","802999950","912499950","1034500000","1124000000","1347999950","1669499950","3097242093.22441","3544281976.29198","3968160045.98684","4043894878.58005","4266503525.61051","4476697184.85981","4915311846.48827","5278120712.5459","5677828958.90605","6190521241.46495","5902717091.54747","5432344901.77821","4923009551.51561","4648668478.56753","4943700431.07368","4926728932.95069","4642280682.14252","5347445005.21376","5215028986.48649","5737099650.19011","6366340265.87888","6414520529.61672","7103507989.05044","7651174661.42872","7858235333.4834","8230387552.2259","8869311410.95131","9757034456.7578","10917481688.4711","12361257680.5627","13881701033.6546","14587496229.1811","15839344591.9842","17710315005.9999","18528601901.324","18499710127.8385","19756494434.7031","20979767785.2104","21717622071.3816","23136232229.6069","24024189735.8876","25095395475.0393","",
"Heavily indebted poor countries (HIPC)","HPC","GDP (current US$)","NY.GDP.MKTP.CD","17351436194.8342","17801113629.489","19373385902.2148","23373191712.642","20881706275.2348","24380468450.3197","26551868884.8601","26004342143.3663","27528215711.1076","30640929795.6612","32063341105.2979","34550848656.1323","37511660653.3741","45299303604.7622","55538152816.254","63196950804.8679","67436645667.6652","79004057436.6036","91007047451.7713","101937233873.319","108687424233.54","108564398272.424","108557919470.919","102864447165.553","102704029661.59","106818215361.256","122645935440.849","137709533506.721","138129336460.788","133257990158.144","137680149511.279","141188190819.532","129311436066.624","132834619032.474","117329532285.681","133653566290.253","139607486493.792","145925484526.451","153319313193.839","154974323787.074","169208402098.374","161720736406.885","173730784489.282","197095154673.359","226372231553.705","258319897190.522","306651037101.403","366214796876.077","441915410870.583","448511321762.95","490275634951.426","546434357935.128","580700670678.415","647872456883.35","683129004022.834","676805764502.929","669728831074.018","713187205161.613","759123536838.028","783061756161.729","",
"Croatia","HRV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22534323220.0266","23846442648.9653","23869243597.654","25562674678.2302","23457038980.352","21633671680.8738","23054778851.2787","26813968850.5192","34682900712.6654","41587470546.7946","45376744001.8044","50423077102.0764","60073426976.5069","70234425974.0453","62600093958.9538","59918313669.1671","62537851352.4904","56580819623.8529","58194069434.1423","57639588805.5871","49525747503.8149","51601147665.8089","55481644098.0495","61375222347.0256","60752588976.3175","",
"Haiti","HTI","GDP (current US$)","NY.GDP.MKTP.CD","273187200","271066000","281896800","294883400","325281200","353251800","368948600","369124200","367968800","391820400","331200000","362800000","372000000","466800000","565400000","681400000","879000000","947000000","974200000","1080600000","1383800000","1479400000","1474200000","1623600000","1816200000","2009400000","2318000000","2047200000","2613926800","2736243800","3096289800","3473540601.82161","2257121668.19352","1878248741.04949","2167564194.7342","2813313278.81082","2907514522.92503","3338938830.01743","3723909226.86781","4153736347.44223","6868666119.64488","6364908099.76038","6106867933.51625","5000238128.66769","6005401729.71229","7049954288.93905","7408787819.1302","9315973989.16572","10386485527.8494","11269821158.975","11661585823.2282","13008748131.675","13708931889.7884","14498080022.6317","14790765759.5274","14857386163.9184","13723267960.8434","14213814582.7938","15965670198.4548","14332163266.3977","",
"Hungary","HUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34753569692.915","38730585922.2189","40124916940.5945","43166678735.2183","46425677734.1435","46658755151.6017","47296952928.7561","48706787306.2574","49073380173.7159","47218405892.4258","53749989092.0197","67608919144.3684","85302003908.042","103960017914.058","112980947728.383","115577256523.599","139966001509.592","158136326477.965","130760312876.683","131916516051.985","141759722464.002","128475498380.379","135411698965.109","140765018880.633","125074286021.14","128470534117.954","142961605733.026","160418835850.907","163469042867.956","",
"IBRD only","IBD","GDP (current US$)","NY.GDP.MKTP.CD","303365509462.991","289787688621.366","302668951794.661","323218965734.801","366582389603.58","401064461680.538","413178553913.209","425021843269.348","449140157719.358","501821674146.032","545686988356.858","596065474473.5","670791571112.119","862779371496.636","1088303861790.4","1174943135072.71","1280301305937.35","1451175903427.2","1564826758520.89","1875080316797.15","2211609200100.58","2395135947123.42","2376972102400.87","2343363013702.68","2396038699199.73","2530560541608.03","2633030422142.31","2691268444761.31","2910957096296.36","3022215916677.57","3458053916106.51","3725463572908.93","3714865897328.99","3980761832379.21","4352211442051.06","4892965415325.23","5347996494306.56","5661994983578.66","5506988616077.42","5345537275390.42","5811794725423.67","5897138633075.86","5989579907539.88","6744327167763.42","8028177591623.03","9600200128533.74","11384903698457.2","14151713028352","16994597688249.9","16486399279166.9","20019039739130","23645033386793.8","25140839772231","26561030339655.5","27475647429348","25950065325005.5","26153434029171.9","28864183920440.6","30807716110874.3","31538957028550.6","",
"IDA & IBRD total","IBT","GDP (current US$)","NY.GDP.MKTP.CD","339774875345.427","329224860178.836","345512155263.052","371659425913.93","413341407531.619","454165650874.301","471063412294.278","483390321111.413","510476483301.161","571134749223.714","626337695159.576","676694348969.312","754477514918.602","957879149937.3","1217773600982.84","1331122390624.55","1442541586087.22","1627280563019.93","1765508678874.53","2107735550898.48","2487283802958.38","2809442154921.97","2766172219616.93","2664756697277.08","2689109983127.48","2830731091452.16","2926752621149.68","3002925563260.16","3228770109538.72","3334924454582","3796906925093.55","4070078526483.41","4048107921040.18","4299454878914.02","4661944370069.23","5247308859805.03","5737496429929.38","6066186495551.12","5916146759497.47","5766668268199.82","6282095000587.45","6362527862651.22","6490034064388.07","7306342782867.61","8686614671986.44","10365565795124.7","12305785784593.2","15231370479927","18288688816469.4","17759470414920.7","21483723192036.1","25307796387400.4","26931505224687.8","28527413148525.7","29578253145897.4","28039830398545.9","28183036024025.6","30964942653522.8","33032316632670.9","33852003085093.2","",
"IDA total","IDA","GDP (current US$)","NY.GDP.MKTP.CD","37746759197.3892","39858688762.1556","42973987800.4771","48330165292.939","47394508713.665","53602178177.9579","58150899140.9263","58735478039.8852","61748278168.7767","69723953423.1681","80766380600.3334","81232127259.8458","84819443901.1766","97366095733.0001","131715191205.081","157620250175.72","164288310481.671","178889878331.687","203035556891.619","235946311961.668","279479571509.519","412704888575.191","388874984426.961","324677508434.342","298485376603.847","306476879795.753","301342804065.049","318718103925.962","325901579704.402","318312310241.293","342195618186.133","347321743912.124","335597602619.882","320003192561.394","309645677115.649","354487693253.554","389763001865.422","404078891735.734","409815446414.591","422915473505.008","472835273132.422","467693968656.869","503419191734.451","565332194358.254","662229587466.483","769482461874.839","926015806840.975","1084802509988.83","1300131198880.77","1279723664535.54","1469119672665.19","1664987161326.89","1794078345206.92","1973428801628.54","2112917151582.24","2102314112248.16","2039741254149.59","2107387269941.84","2231098324742.68","2320313648145.49","",
